Spectrum Number,Spectrum Name,Frequency (MHz),Wavenumber (cm-1),Pressure (Torr),Temperature (C),Tau (us),Tau Error (%),Alpha (ppm/cm),Model (ppm/cm),Residuals (ppm/cm),QF,Background
1,190510_2per_43_forfit,394427346.6434422,13156.680100452766,60.1244957603,24.7536377958,11.08410465795431,,3.00939142575468,3.0103775232810603,0.0009860975263804583,4173.0,2.9521106974633864
1,190510_2per_43_forfit,394427545.6198768,13156.686737592205,60.1244957603,24.7536377958,11.123267152453534,,2.9987960428027263,2.9992817291651086,0.00048568636238233154,4173.0,2.9522099770262478
1,190510_2per_43_forfit,394427744.5963113,13156.693374731636,60.1244957603,24.7536377958,11.15039950126635,,2.9914990504176036,2.990728791300576,-0.0007702591170275497,4173.0,2.9523091499799485
1,190510_2per_43_forfit,394427943.5727458,13156.700011871073,60.1244957603,24.7536377958,11.170855204395163,,2.9860211156162113,2.9859103288237803,-0.00011078679243103906,4173.0,2.952407970720243
1,190510_2per_43_forfit,394428142.5491803,13156.706649010506,60.1244957603,24.7536377958,11.179076349993334,,2.9838251815710244,2.9830810451264442,-0.0007441364445801568,4173.0,2.952506194632526
1,190510_2per_43_forfit,394428341.5256149,13156.713286149945,60.1244957603,24.7536377958,11.184836532184177,,2.982288513902971,2.981895748507375,-0.000392765395595962,4173.0,2.9526035787799625
1,190510_2per_43_forfit,394428540.5020495,13156.719923289382,60.1244957603,24.7536377958,11.18628512081321,,2.9819023169499093,2.981585266847757,-0.0003170501021521055,4173.0,2.9526998825857977
1,190510_2per_43_forfit,394428739.478484,13156.726560428815,60.1244957603,24.7536377958,11.187623586182998,,2.981545567998125,2.9808443773828213,-0.0007011906153038261,4173.0,2.9527948685098697
1,190510_2per_43_forfit,394428938.4549185,13156.733197568248,60.1244957603,24.7536377958,11.195128501598616,,2.9795468194091796,2.978762412233449,-0.0007844071757308058,4173.0,2.9528883027162585
1,190510_2per_43_forfit,394429137.431353,13156.739834707683,60.1244957603,24.7536377958,11.207479145972025,,2.976263358188226,2.9757067003341557,-0.0005566578540703304,4173.0,2.9529799557304215
1,190510_2per_43_forfit,394429336.4077876,13156.746471847122,60.1244957603,24.7536377958,11.22082584606947,,2.9727232181844783,2.9727749944639275,5.177627944918939e-05,4173.0,2.9530696030841983
1,190510_2per_43_forfit,394429535.3842221,13156.753108986553,60.1244957603,24.7538063528,11.227712509921243,,2.970899859641061,2.970638132490582,-0.0002617271504790075,4173.0,2.953157025946562
1,190510_2per_43_forfit,394429734.3606567,13156.759746125992,60.1244957603,24.7538063528,11.23307362865798,,2.9694819621511117,2.9692637268864677,-0.00021823526464403997,4173.0,2.953242011739187
1,190510_2per_43_forfit,394429933.3370912,13156.766383265425,60.1244957603,24.7538063528,11.234658172118715,,2.969063144493039,2.96835562924142,-0.0007075152516189398,4173.0,2.953324354733252
1,190510_2per_43_forfit,394430132.31352574,13156.773020404862,60.1244957603,24.7538063528,11.23802945996877,,2.968172457514443,2.9676870704736116,-0.0004853870408312311,4173.0,2.953403856628312
1,190510_2per_43_forfit,394430331.28996027,13156.779657544295,60.1244957603,24.7538063528,11.242196790979262,,2.9670721959413116,2.967146508495945,7.431255463341557e-05,4173.0,2.9534803271091845
1,190510_2per_43_forfit,394430530.2663948,13156.78629468373,60.1244957603,24.7538063528,11.24252482888001,,2.9669856217820962,2.9666860613266235,-0.0002995604554727471,4173.0,2.953553584381216
1,190510_2per_43_forfit,394430729.2428293,13156.792931823165,60.1244957603,24.7538063528,11.242578502312234,,2.966971457033177,2.966283224491944,-0.0006882325412331802,4173.0,2.9536234556810177
1,190510_2per_43_forfit,394430928.2192639,13156.799568962604,60.1244957603,24.7538063528,11.24602380463548,,2.9660625034482044,2.965924596016584,-0.0001379074316205653,4173.0,2.95368977776219
1,190510_2per_43_forfit,394431127.1956984,13156.806206102036,60.1244957603,24.7538063528,11.246601578132084,,2.965910127435605,2.965602502331903,-0.0003076251037019695,4173.0,2.953752397353963
1,190510_2per_43_forfit,394431326.17213297,13156.812843241474,60.1244957603,24.7538063528,11.24705190883517,,2.965791372725144,2.965310002681327,-0.0004813700438170976,4173.0,2.9538111715923767
1,190510_2per_43_forfit,394431525.1485675,13156.819480380907,60.1244957603,24.7538063528,11.246457721546982,,2.965948065221281,2.9650421186252722,-0.0009059465960086222,4173.0,2.9538659684213324
1,190510_2per_43_forfit,394431724.125002,13156.82611752034,60.1244957603,24.7538063528,11.25121170955533,,2.9646948596200153,2.964794882297833,0.00010002267781761276,4173.0,2.9539166669641803
1,190510_2per_43_forfit,394431923.10143656,13156.832754659777,60.1244957603,24.7538063528,11.248580916775476,,2.965388235779094,2.9645650760449698,-0.0008231597341241681,4173.0,2.9539631578632752
1,190510_2per_43_forfit,394432122.0778711,13156.83939179921,60.1244957603,24.7538063528,11.252297141315406,,2.9644088758853915,2.9643500602214217,-5.8815663969813414e-05,4173.0,2.9540053435872986
1,190510_2per_43_forfit,394432321.0543056,13156.846028938648,60.1244957603,24.7538063528,11.251178183695153,,2.964703693712206,2.9641476520071657,-0.000556041705040311,4173.0,2.9540431387055617
1,190510_2per_43_forfit,394432520.0307402,13156.852666078083,60.1244957603,24.7538063528,11.2554472511671,,2.963579214176177,2.9639560364392388,0.00037682226306179345,4173.0,2.9540764701279465
1,190510_2per_43_forfit,394432719.00717473,13156.85930321752,60.1244957603,24.7538063528,11.253590291379124,,2.964068235660585,2.963769553858699,-0.0002986818018859694,4173.0,2.9541052773104752
1,190510_2per_43_forfit,394432917.98360926,13156.865940356953,60.1244957603,24.7538063528,11.2567788024279,,2.9632286558407617,2.9635956742086664,0.00036701836790475895,4173.0,2.954129512425385
1,190510_2per_43_forfit,394433116.9600438,13156.87257749639,60.1244957603,24.7538063528,11.25335702994185,,2.9641296753549793,2.963428690585054,-0.0007009847699253058,4173.0,2.9541491404956464
1,190510_2per_43_forfit,394433315.9364783,13156.879214635823,60.1244957603,24.7538063528,11.256480345388656,,2.9633072236012064,2.963267727473061,-3.9496128145355414e-05,4173.0,2.954164139493179
1,190510_2per_43_forfit,394433514.9129129,13156.88585177526,60.1244957603,24.7538063528,11.256374636475508,,2.96333505209804,2.9631120584554367,-0.00022299364260325305,4173.0,2.954174500400849
1,190510_2per_43_forfit,394433713.8893474,13156.892488914693,60.1244957603,24.7538063528,11.258792006313016,,2.9626987958487594,2.9629610835785356,0.0002622877297762116,4173.0,2.95418022723775
1,190510_2per_43_forfit,394433912.865782,13156.899126054132,60.1244957603,24.7538063528,11.255085726459097,,2.9636744073302848,2.9628143140942353,-0.0008600932360494085,4173.0,2.9541813370479497
1,190510_2per_43_forfit,394434111.8422165,13156.905763193567,60.1244957603,24.7538063528,11.25988224215128,,2.962411933132458,2.9626713599668006,0.0002594268343427686,4173.0,2.954177859852559
1,190510_2per_43_forfit,394434310.818651,13156.912400333,60.1244957603,24.7538063528,11.258403027570802,,2.962801157333629,2.962529380244899,-0.0002717770887299409,4173.0,2.9541698385653694
1,190510_2per_43_forfit,394434509.7950856,13156.919037472439,60.1244957603,24.7538063528,11.259166366518905,,2.9626002879756985,2.962393370569359,-0.00020691740633971278,4173.0,2.9541573288722085
1,190510_2per_43_forfit,394434708.7715201,13156.92567461187,60.1244957603,24.7538063528,11.260442485479938,,2.9622645435849853,2.9622606708510575,-3.872733927767769e-06,4173.0,2.9541403990744803
1,190510_2per_43_forfit,394434907.7479546,13156.932311751305,60.1244957603,24.7538063528,11.26053784323283,,2.9622394582032494,2.9621316812731733,-0.0001077769300761311,4173.0,2.9541191298971046
1,190510_2per_43_forfit,394435106.7243892,13156.938948890742,60.1244957603,24.7538063528,11.259726895925974,,2.962452804417869,2.962008224487101,-0.00044457993076818525,4173.0,2.954093614261696
1,190510_2per_43_forfit,394435305.7008237,13156.945586030179,60.1244957603,24.7538063528,11.259927050356705,,2.9624001443915664,2.961896440490276,-0.0005037039012902866,4173.0,2.9540639570253697
1,190510_2per_43_forfit,394435504.6772583,13156.952223169614,60.1244957603,24.7538063528,11.260004034845895,,2.9623798905034517,2.9618114938858477,-0.0005683966176039945,4173.0,2.954030274686023
1,190510_2per_43_forfit,394435703.6536928,13156.958860309049,60.1244957603,24.7538063528,11.260312424683152,,2.96229875884228,2.96177632106724,-0.0005224377750403519,4173.0,2.9539926950548696
1,190510_2per_43_forfit,394435902.6301273,13156.965497448482,60.1244957603,24.7538063528,11.262001990408455,,2.961854344211976,2.96179881627943,-5.5527932545818004e-05,4173.0,2.9539513568972393
1,190510_2per_43_forfit,394436101.6065618,13156.972134587913,60.1244957603,24.7538063528,11.259964144871788,,2.9623903851422986,2.9618349822795995,-0.0005554028626990615,4173.0,2.953906409542524
1,190510_2per_43_forfit,394436300.5829964,13156.978771727354,60.1244957603,24.7538063528,11.260578103048108,,2.962228867342611,2.961796105651187,-0.0004327616914241439,4173.0,2.9538580124643836
1,190510_2per_43_forfit,394436499.55943096,13156.985408866787,60.1244957603,24.7538063528,11.260492965951611,,2.9622512638367686,2.9616287951125515,-0.0006224687242171179,4173.0,2.9538063348327954
1,190510_2per_43_forfit,394436698.5358655,13156.992046006224,60.1244957603,24.7538063528,11.26149097077711,,2.9619887461059173,2.9613752479795807,-0.000613498126336598,4173.0,2.953751555038169
1,190510_2per_43_forfit,394436897.5123,13156.998683145657,60.1244957603,24.7538063528,11.26389382249681,,2.9613568847030614,2.9611252633833782,-0.0002316213196831285,4173.0,2.9536938601902905
1,190510_2per_43_forfit,394437096.48873454,13157.005320285094,60.1244957603,24.7538063528,11.264173017111798,,2.9612834842950586,2.9609311761596513,-0.00035230813540731987,4173.0,2.9536334455921454
1,190510_2per_43_forfit,394437295.4651691,13157.011957424527,60.1244957603,24.7538063528,11.265407138142342,,2.96095907682531,2.960790280147536,-0.00016879667777391916,4173.0,2.9535705141912385
1,190510_2per_43_forfit,394437494.4416036,13157.018594563964,60.1244957603,24.7538063528,11.267349529060263,,2.9604486337965987,2.9606798621752572,0.0002312283786585212,4173.0,2.9535052760089022
1,190510_2per_43_forfit,394437693.4180381,13157.025231703396,60.1244957603,24.7538063528,11.265275433282625,,2.960993694061449,2.9605834571424468,-0.00041023691900221593,4173.0,2.953437947550285
1,190510_2per_43_forfit,394437892.3944727,13157.031868842834,60.1244957603,24.7538063528,11.265122084163826,,2.9610340012831866,2.9597272387988576,-0.0013067624843290382,4173.0,2.9533687511954465
1,190510_2per_43_forfit,394438091.3709073,13157.038505982273,60.1244957603,24.7538063528,11.267599346995327,,2.9603829966416217,2.9596672045670824,-0.000715792074539312,4173.0,2.9532979145747316
1,190510_2per_43_forfit,394438290.3473418,13157.045143121704,60.1244957603,24.7538063528,11.267205083763496,,2.9604865866765095,2.9596106336787287,-0.0008759529977808711,4173.0,2.953225669928782
1,190510_2per_43_forfit,394438489.3237763,13157.051780261141,60.1244957603,24.7538063528,11.267055230048443,,2.960525961642223,2.9595578151896578,-0.0009681464525650441,4173.0,2.9531522534555474
1,190510_2per_43_forfit,394438688.3002108,13157.058417400573,60.1244957603,24.7538063528,11.267706186047027,,2.960354926641676,2.959509637227326,-0.0008452894143498035,4173.0,2.953077904646887
1,190510_2per_43_forfit,394438887.27664536,13157.06505454001,60.1244957603,24.7538063528,11.267480104058045,,2.9604143261634617,2.959468819068645,-0.0009455070948165556,4173.0,2.9530028656149265
1,190510_2per_43_forfit,394439086.2530799,13157.071691679444,60.1244957603,24.7538063528,11.268426675256809,,2.9601656452234946,2.9594444395595976,-0.0007212056638969955,4173.0,2.9529273804120013
1,190510_2per_43_forfit,394439285.2295145,13157.078328818883,60.1244957603,24.7538063528,11.270047272466709,,2.959739982751145,2.959462486465644,-0.00027749628550077787,4173.0,2.9528516943443557
1,190510_2per_43_forfit,394439484.205949,13157.084965958316,60.1244957603,24.7538063528,11.268741545736908,,2.9600829324579117,2.959577824831364,-0.0005051076265476517,4173.0,2.952776053282967
1,190510_2per_43_forfit,394439683.18238354,13157.091603097753,60.1244957603,24.7538063528,11.26670461899573,,2.9606180908990996,2.9598483722950455,-0.0007697186040540593,4173.0,2.9527007029721077
1,190510_2per_43_forfit,394439882.15881807,13157.098240237186,60.1244957603,24.7538063528,11.266903560955976,,2.9605658146757916,2.9602458189559724,-0.0003199957198192216,4173.0,2.9526258883390244
1,190510_2per_43_forfit,394440081.1352526,13157.104877376623,60.1244957603,24.7538063528,11.265372831196958,,2.9609680939668515,2.9605804967789395,-0.00038759718791192554,4173.0,2.9525518528051737
1,190510_2per_43_forfit,394440280.1116871,13157.111514516057,60.1244957603,24.7538063528,11.265262430834694,,2.9609971116619325,2.960614618525231,-0.0003824931367013562,4173.0,2.9524788376023645
1,190510_2per_43_forfit,394440479.08812165,13157.11815165549,60.1244957603,24.7538063528,11.264726342299284,,2.9611380255693556,2.9603069156525845,-0.0008311099167710445,4173.0,2.952407081094445
1,190510_2per_43_forfit,394440678.0645562,13157.124788794927,60.1244957603,24.7538063528,11.267558040831416,,2.960393849220757,2.9598587044431683,-0.0005351447775887586,4173.0,2.9523368181074585
1,190510_2per_43_forfit,394440877.0409908,13157.131425934365,60.1244957603,24.7538063528,11.266970098576596,,2.960548330915448,2.959499960671225,-0.001048370244223218,4173.0,2.952268279269678
1,190510_2per_43_forfit,394441076.0174253,13157.138063073799,60.1244957603,24.7538063528,11.27204966879866,,2.959214206813394,2.959302930068514,8.87232551196604e-05,4173.0,2.952201690363371
1,190510_2per_43_forfit,394441274.9938598,13157.144700213232,60.1244957603,24.7538063528,11.270744399692571,,2.9595569145126794,2.959223293102047,-0.00033362141063264517,4173.0,2.9521372716900114
1,190510_2per_43_forfit,394441473.9702944,13157.15133735267,60.1244957603,24.7538063528,11.271273694274669,,2.959417934883336,2.9592004572015544,-0.00021747768178137505,4173.0,2.95207523745122
1,190510_2per_43_forfit,394441672.9467289,13157.157974492102,60.1244957603,24.7538063528,11.270973929226066,,2.9594966441472073,2.959200536887706,-0.00029610725950135475,4173.0,2.9520157951468664
1,190510_2per_43_forfit,394441871.9231635,13157.16461163154,60.1244957603,24.7538063528,11.272081002013996,,2.959205981030067,2.959210949494815,4.968464748067447e-06,4173.0,2.9519591449914384
1,190510_2per_43_forfit,394442070.899598,13157.171248770976,60.1244957603,24.7538063528,11.271626990291791,,2.9593251753757426,2.9592279449868655,-9.723038887710089e-05,4173.0,2.9519054793517685
1,190510_2per_43_forfit,394442269.8760325,13157.177885910409,60.1244957603,24.7538063528,11.271835997562112,,2.9592703022852334,2.959250411294768,-1.9890990465398772e-05,4173.0,2.9518549822060147
1,190510_2per_43_forfit,394442468.8524671,13157.184523049847,60.1244957603,24.7538063528,11.27275754474486,,2.9590283821339987,2.9592779303634638,0.0002495482294651019,4173.0,2.9518078286266327
1,190510_2per_43_forfit,394442667.8289016,13157.191160189279,60.1244957603,24.7538063528,11.272822960602449,,2.959011210979983,2.9593102822291275,0.0002990712491444114,4173.0,2.951764184288474
1,190510_2per_43_forfit,394442866.8053361,13157.197797328714,60.1244957603,24.7538063528,11.273414667882092,,2.958855901473,2.959347315180129,0.0004914137071287961,4173.0,2.951724205002822
1,190510_2per_43_forfit,394443065.78177065,13157.204434468149,60.1244957603,24.7538063528,11.273362840947614,,2.958869504195905,2.9593889034623535,0.0005193992664485059,4173.0,2.9516880362797155
1,190510_2per_43_forfit,394443264.7582053,13157.21107160759,60.1244957603,24.7538063528,11.272614909098245,,2.959065823573278,2.959434929792206,0.00036910621892793927,4173.0,2.951655812918818
1,190510_2per_43_forfit,394443463.73463976,13157.21770874702,60.1244957603,24.7538063528,11.273574662520176,,2.9588139093725996,2.9594852767244104,0.0006713673518108365,4173.0,2.951627658630675
1,190510_2per_43_forfit,394443662.7110743,13157.224345886458,60.1244957603,24.7538063528,11.272327129151485,,2.9591413678504632,2.9595398231274865,0.00039845527702331296,4173.0,2.951603685688779
1,190510_2per_43_forfit,394443861.6875088,13157.230983025891,60.1244957603,24.7538063528,11.273132597540004,,2.9589299363953336,2.959598440444141,0.0006685040488072502,4173.0,2.9515839946142357
1,190510_2per_43_forfit,394444060.66394335,13157.237620165328,60.1244957603,24.7538063528,11.27323944293627,,2.958901892278718,2.959661425751016,0.0007595334722978464,4173.0,2.951568673893072
1,190510_2per_43_forfit,394444259.6403779,13157.244257304761,60.1244957603,24.7538063528,11.274617586028032,,2.9585402134748975,2.9597277818989167,0.0011875684240192363,4173.0,2.9515577997276248
1,190510_2per_43_forfit,394444458.6168124,13157.250894444198,60.1244957603,24.7538063528,11.274013963984464,,2.958698616692717,2.9597977742870496,0.001099157594332656,4173.0,2.9515514358222923
1,190510_2per_43_forfit,394444657.593247,13157.257531583633,60.1244957603,24.7538063528,11.27087319220751,,2.9595230955909666,2.959871239931106,0.00034814434013918927,4173.0,2.951549633204528
1,190510_2per_43_forfit,394444856.5696815,13157.264168723066,60.1244957603,24.7538063528,11.273137623933284,,2.958928617086899,2.9599480069874855,0.001019389900586365,4173.0,2.951552430081388
1,190510_2per_43_forfit,394445055.54611605,13157.270805862503,60.1244957603,24.7538063528,11.273351511868452,,2.958872477692013,2.960027895013988,0.0011554173219749941,4173.0,2.9515598517321617
1,190510_2per_43_forfit,394445254.5225506,13157.277443001936,60.1244957603,24.7538063528,11.271928703598052,,2.959245963751322,2.9601107153176365,0.0008647515663144922,4173.0,2.9515719104372984
2,190510_2per_55_forfit,394398586.9235933,13155.720779459813,49.8239784222,24.7593412344,11.271036652771295,,2.9594801744889736,2.9587366294047794,-0.0007435450841941638,4722.0,2.958714409710411
2,190510_2per_55_forfit,394398785.90075946,13155.727416623651,49.8239784222,24.7593412344,11.27087136545319,,2.959523575262984,2.9588258345216434,-0.0006977407413404357,4722.0,2.9588062199635687
2,190510_2per_55_forfit,394398984.8779256,13155.73405378749,49.8239784222,24.7593412344,11.268559386758977,,2.9601307829118215,2.9589174042736532,-0.0012133786381682832,4722.0,2.958899952271057
2,190510_2per_55_forfit,394399183.8550917,13155.740690951328,49.8239784222,24.7593412344,11.270657332549336,,2.959579777435239,2.9590110158723344,-0.0005687615629046405,4722.0,2.9589953802084317
2,190510_2per_55_forfit,394399382.8322578,13155.747328115165,49.8239784222,24.7593412344,11.269752003091607,,2.9598175284304937,2.9591063669609627,-0.0007111614695309854,4722.0,2.959092272585291
2,190510_2per_55_forfit,394399581.8094239,13155.753965279004,49.8239784222,24.7593412344,11.26899855900322,,2.960015421527012,2.959203168669923,-0.0008122528570888576,4722.0,2.959190394095189
2,190510_2per_55_forfit,394399780.7865901,13155.760602442844,49.8239784222,24.7593412344,11.269917401776569,,2.9597740897867593,2.959301139953224,-0.0004729498335351856,4722.0,2.9592895059768853
2,190510_2per_55_forfit,394399979.76375616,13155.76723960668,49.8239784222,24.7593412344,11.27062969024608,,2.9595870360892773,2.9594000101766618,-0.00018702591261554602,4722.0,2.959389366685378
2,190510_2per_55_forfit,394400178.7409222,13155.773876770516,49.8239784222,24.7593412344,11.269710239114191,,2.9598284971022513,2.9594995091930847,-0.00032898790916657816,4722.0,2.959489732571141
2,190510_2per_55_forfit,394400377.7180883,13155.780513934355,49.8239784222,24.7593412344,11.266034694351292,,2.9607941413974044,2.959599372008171,-0.0011947693892335742,4722.0,2.959590358564633
2,190510_2per_55_forfit,394400576.6952545,13155.787151098195,49.8239784222,24.7593412344,11.268660559074489,,2.96010420625846,2.959699336794866,-0.00040486946359408194,4722.0,2.9596909988652222
2,190510_2per_55_forfit,394400775.67242056,13155.79378826203,49.8239784222,24.7593412344,11.266315374884895,,2.9607203783922125,2.959799144697713,-0.0009212336944992572,4722.0,2.9597914076319536
2,190510_2per_55_forfit,394400974.6495867,13155.800425425869,49.8239784222,24.7593412344,11.267394000921689,,2.960436949048432,2.959898539865861,-0.0005384091825710868,4722.0,2.9598913396748965
2,190510_2per_55_forfit,394401173.6267528,13155.807062589707,49.8239784222,24.7593412344,11.266236689996198,,2.9607410564553356,2.959997269646518,-0.0007437868088175925,4722.0,2.9599905511438607
2,190510_2per_55_forfit,394401372.6039189,13155.813699753546,49.8239784222,24.7593412344,11.266285688176984,,2.9607281799022673,2.9600950848936325,-0.000633095008634843,4722.0,2.960088800214042
2,190510_2per_55_forfit,394401571.581085,13155.820336917383,49.8239784222,24.7593412344,11.264796262874327,,2.9611196457896685,2.960191740357486,-0.0009279054321824631,4722.0,2.9601858477656355
2,190510_2per_55_forfit,394401770.5582512,13155.826974081223,49.8239784222,24.7593412344,11.267321080746203,,2.960456108490174,2.9602869951827007,-0.00016911330747326758,4722.0,2.9602814580560706
2,190510_2per_55_forfit,394401969.53541726,13155.833611245058,49.8239784222,24.7593412344,11.265283793130203,,2.960991496739444,2.9603806131961092,-0.0006108835433349391,4722.0,2.960375399382299
2,190510_2per_55_forfit,394402168.5125834,13155.840248408897,49.8239784222,24.7593412344,11.264477027114657,,2.961203564046799,2.9604723637068715,-0.0007312003399273515,4722.0,2.960467444732515
2,190510_2per_55_forfit,394402367.4897495,13155.846885572735,49.8239784222,24.7593412344,11.264206660382175,,2.961274639707603,2.960562015666761,-0.0007126240408417139,4722.0,2.960557372423781
2,190510_2per_55_forfit,394402566.4669156,13155.853522736574,49.8239784222,24.7593412344,11.26502951856848,,2.9610583323224184,2.960649363649999,-0.000408968672419352,4722.0,2.960644966725346
2,190510_2per_55_forfit,394402765.4440817,13155.860159900412,49.8239784222,24.7593412344,11.263227665689,,2.961532032370111,2.960734189173049,-0.0007978431970618871,4722.0,2.960730018464954
2,190510_2per_55_forfit,394402964.4212478,13155.866797064245,49.8239784222,24.7593412344,11.263384492695277,,2.961490797144329,2.9608162881866265,-0.000674508957702713,4722.0,2.9608123256167005
2,190510_2per_55_forfit,394403163.3984139,13155.873434228084,49.8239784222,24.7593412344,11.264196941995948,,2.9612771945999596,2.96089546462628,-0.00038172997367968975,4722.0,2.960891693869138
2,190510_2per_55_forfit,394403362.37558,13155.880071391923,49.8239784222,24.7593412344,11.26176808280355,,2.961915862106026,2.96097153092055,-0.0009443311854759884,4722.0,2.960967937171023
2,190510_2per_55_forfit,394403561.3527461,13155.886708555761,49.8239784222,24.7593412344,11.26253661027488,,2.961713748338359,2.9619519331888786,0.00023818485051974037,4722.0,2.9610408782545283
2,190510_2per_55_forfit,394403760.32991225,13155.8933457196,49.8239784222,24.7593412344,11.263699624688904,,2.9614079415524617,2.962052784334472,0.0006448427820102687,4722.0,2.9611103491334227
2,190510_2per_55_forfit,394403959.3070784,13155.89998288344,49.8239784222,24.7593412344,11.2605025626122,,2.962248739285152,2.962151692128587,-9.704715656511098e-05,4722.0,2.961176191575247
2,190510_2per_55_forfit,394404158.2842445,13155.906620047275,49.8239784222,24.7593412344,11.26020632619228,,2.9623266708910223,2.9622486284068144,-7.80424842079519e-05,4722.0,2.9612382575459617
2,190510_2per_55_forfit,394404357.2614106,13155.913257211114,49.8239784222,24.7593412344,11.263963001709286,,2.96133869711339,2.9623435868474273,0.0010048897340371177,4722.0,2.961296409626267
2,190510_2per_55_forfit,394404556.2385767,13155.91989437495,49.8239784222,24.7593412344,11.258964208946264,,2.962653482219131,2.9624365846001988,-0.00021689761893206594,4722.0,2.9613505213975584
2,190510_2per_55_forfit,394404755.2157428,13155.92653153879,49.8239784222,24.7593412344,11.26248931125313,,2.9617261866332263,2.9625273855128107,0.0008011988795844083,4722.0,2.96140047779747
2,190510_2per_55_forfit,394404954.19290894,13155.933168702628,49.8239784222,24.7593412344,11.258390996780737,,2.962804323402274,2.9626166253767487,-0.000187698025525318,4722.0,2.961446175443154
2,190510_2per_55_forfit,394405153.1700751,13155.939805866468,49.8239784222,24.7593412344,11.260405049427844,,2.962274391853257,2.962704114974332,0.00042972312107503186,4722.0,2.961487522921937
2,190510_2per_55_forfit,394405352.1472412,13155.946443030305,49.8239784222,24.7593412344,11.258518000185823,,2.962770901042629,2.962789984931354,1.9083888725290876e-05,4722.0,2.961524441048182
2,190510_2per_55_forfit,394405551.1244073,13155.953080194142,49.8239784222,24.7593412344,11.259465797781534,,2.9625215013653188,2.962874400243403,0.00035289887808431786,4722.0,2.961556863085957
2,190510_2per_55_forfit,394405750.10157335,13155.959717357979,49.8239784222,24.7593412344,11.257738188870649,,2.962976128969779,2.962957563299949,-1.856566982993968e-05,4722.0,2.961584734936531
2,190510_2per_55_forfit,394405949.07873946,13155.966354521815,49.8239784222,24.7593412344,11.258807547707312,,2.9626947062087177,2.963039717347193,0.00034501113847529297,4722.0,2.9616080152904534
2,190510_2per_55_forfit,394406148.0559056,13155.972991685654,49.8239784222,24.7593412344,11.258530243460694,,2.9627676791284236,2.963121150508593,0.000353471380169168,4722.0,2.961626675743669
2,190510_2per_55_forfit,394406347.0330717,13155.979628849493,49.8239784222,24.7593412344,11.256569180687402,,2.963283837587381,2.9632022005462706,-8.163704111030512e-05,4722.0,2.9616407008773336
2,190510_2per_55_forfit,394406546.0102378,13155.98626601333,49.8239784222,24.7593412344,11.256210550865092,,2.9633782496411825,2.963283260685697,-9.498895548532005e-05,4722.0,2.9616500883011745
2,190510_2per_55_forfit,394406744.9874039,13155.992903177168,49.8239784222,24.7593412344,11.259162762587,,2.9626012362708716,2.9633647871876354,0.0007635509167638332,4722.0,2.961654848660207
2,190510_2per_55_forfit,394406943.9645701,13155.999540341008,49.8239784222,24.7593412344,11.255763017822972,,2.96349607458836,2.9634473104943533,-4.876409400678128e-05,4722.0,2.961655005604799
2,190510_2per_55_forfit,394407142.94173616,13156.006177504845,49.8239784222,24.7593412344,11.25716064930732,,2.963128142074414,2.9635303799138923,0.00040223783947812564,4722.0,2.961650595724212
2,190510_2per_55_forfit,394407341.9189023,13156.012814668682,49.8239784222,24.7593412344,11.254978871667824,,2.9637025444608653,2.9636169790961864,-8.556536467896336e-05,4722.0,2.9616416684437503
2,190510_2per_55_forfit,394407540.8960684,13156.01945183252,49.8239784222,24.7593412344,11.25636540975279,,2.963337481112189,2.9637070195861672,0.00036953847397835915,4722.0,2.96162828588584
2,190510_2per_55_forfit,394407739.8732345,13156.026088996357,49.8239784222,24.7593412344,11.253029429022977,,2.9642159678161715,2.96380213751941,-0.0004138302967615637,4722.0,2.961610522695434
2,190510_2per_55_forfit,394407938.8504006,13156.032726160196,49.8239784222,24.7593412344,11.25487020001299,,2.963731160558094,2.9639049103691386,0.00017374981104456566,4722.0,2.9615884658301783
2,190510_2per_55_forfit,394408137.82756674,13156.039363324035,49.8239784222,24.7593412344,11.25584144423046,,2.9634754260787046,2.9640184035536867,0.0005429774749821092,4722.0,2.961562214316032
2,190510_2per_55_forfit,394408336.80473286,13156.046000487873,49.8239784222,24.7593412344,11.255901749922035,,2.963459548680429,2.964143704520301,0.0006841558398722469,4722.0,2.9615318789689113
2,190510_2per_55_forfit,394408535.7818989,13156.05263765171,49.8239784222,24.7593412344,11.256554354631309,,2.963287740541252,2.9642817014069514,0.0009939608656992505,4722.0,2.9614975820832363
2,190510_2per_55_forfit,394408734.759065,13156.059274815545,49.8239784222,24.7593412344,11.25478019250996,,2.9637548623129795,2.964417162811814,0.0006623004988344228,4722.0,2.9614594570881763
2,190510_2per_55_forfit,394408933.7362312,13156.065911979387,49.8239784222,24.7593412344,11.253016633197316,,2.964219338431535,2.964552928847076,0.0003335904155408187,4722.0,2.961417648172566
2,190510_2per_55_forfit,394409132.71339726,13156.072549143222,49.8239784222,24.7593412344,11.25293869199891,,2.9642398694958105,2.9646966487133195,0.00045677921750897355,4722.0,2.961372309879841
2,190510_2per_55_forfit,394409331.6905634,13156.07918630706,49.8239784222,24.7593412344,11.25213681116032,,2.9644511153411313,2.9648590702841577,0.0004079549430264784,4722.0,2.9613236066733464
2,190510_2per_55_forfit,394409530.6677295,13156.0858234709,49.8239784222,24.7593412344,11.25263277999128,,2.9643204547763666,2.9650471647962675,0.000726710019900878,4722.0,2.961271712474339
